sample_id,config_name,tex_res,remesh,vertex_count,clip_score,clip_std
0012,tex512_quad_v10k,512,quad,10000,0.6268392652273178,0.08103614912451806
0013,tex512_quad_v10k,512,quad,10000,0.6974980160593987,0.14274458101360918
0014,tex512_quad_v10k,512,quad,10000,0.7287675514817238,0.10501897108770686
0015,tex512_quad_v10k,512,quad,10000,0.7132710814476013,0.1160021316812893
0016,tex512_quad_v10k,512,quad,10000,0.7015259265899658,0.1365412590592473
0017,tex512_quad_v10k,512,quad,10000,0.6887161955237389,0.08804299422732302
0018,tex512_quad_v10k,512,quad,10000,0.7292470335960388,0.11297269959941268
0019,tex512_quad_v10k,512,quad,10000,0.6409172639250755,0.13152008469588758
0020,tex512_quad_v10k,512,quad,10000,0.713032528758049,0.11560748631502941
0021,tex512_quad_v10k,512,quad,10000,0.6853190213441849,0.15031009504692402
0022,tex512_quad_v10k,512,quad,10000,0.7927708327770233,0.0409350448318841
0023,tex512_quad_v10k,512,quad,10000,0.665656678378582,0.09974300605682206
0024,tex512_quad_v10k,512,quad,10000,0.6344789788126945,0.15046361160175853
0025,tex512_quad_v10k,512,quad,10000,0.704567015171051,0.08865718229893065
0026,tex512_quad_v10k,512,quad,10000,0.7208142653107643,0.09679570133369614
0027,tex512_quad_v10k,512,quad,10000,0.6688144579529762,0.1026383918945329
0028,tex512_quad_v10k,512,quad,10000,0.698191687464714,0.1314483658212581
0029,tex512_quad_v10k,512,quad,10000,0.7397821620106697,0.11599032629281868
0030,tex512_quad_v10k,512,quad,10000,0.7472676187753677,0.04600699568678955
0001,tex512_quad_v5k,512,quad,5000,0.7344975993037224,0.12576742584518208
0002,tex512_quad_v5k,512,quad,5000,0.6222676262259483,0.12394906651050336
0003,tex512_quad_v5k,512,quad,5000,0.6932103410363197,0.12135227809144834
0004,tex512_quad_v5k,512,quad,5000,0.7024081721901894,0.09896800095411616
0005,tex512_quad_v5k,512,quad,5000,0.6998239755630493,0.1283430078980745
0006,tex512_quad_v5k,512,quad,5000,0.6995740756392479,0.08034078008793252
0007,tex512_quad_v5k,512,quad,5000,0.6420083492994308,0.12977303329046924
0008,tex512_quad_v5k,512,quad,5000,0.765004426240921,0.0923039825914795
0009,tex512_quad_v5k,512,quad,5000,0.6510890498757362,0.1336145530342134
0010,tex512_quad_v5k,512,quad,5000,0.5451465621590614,0.13891621399067164
0011,tex512_quad_v5k,512,quad,5000,0.5648380666971207,0.14758706434461313
0012,tex512_quad_v5k,512,quad,5000,0.6271452754735947,0.08455927043009698
0013,tex512_quad_v5k,512,quad,5000,0.6890518739819527,0.13065542019273893
0014,tex512_quad_v5k,512,quad,5000,0.7343199327588081,0.11305708062944181
0015,tex512_quad_v5k,512,quad,5000,0.7141388058662415,0.11700568011959807
0016,tex512_quad_v5k,512,quad,5000,0.7036276459693909,0.14013355486268336
0017,tex512_quad_v5k,512,quad,5000,0.695234589278698,0.10287732064046522
0018,tex512_quad_v5k,512,quad,5000,0.7281857579946518,0.11090301047885791
0019,tex512_quad_v5k,512,quad,5000,0.6377033814787865,0.13086386609060538
0020,tex512_quad_v5k,512,quad,5000,0.7162928655743599,0.12171969406482809
0021,tex512_quad_v5k,512,quad,5000,0.6857628002762794,0.15106972796679097
0022,tex512_quad_v5k,512,quad,5000,0.7960332483053207,0.04438070850183555
0023,tex512_quad_v5k,512,quad,5000,0.6648002341389656,0.0977429500260296
0024,tex512_quad_v5k,512,quad,5000,0.6327628418803215,0.1491327594008049
0025,tex512_quad_v5k,512,quad,5000,0.7051565945148468,0.09085771107563223
0026,tex512_quad_v5k,512,quad,5000,0.7182048857212067,0.09253879322176263
0027,tex512_quad_v5k,512,quad,5000,0.6539900302886963,0.08723174247178292
0028,tex512_quad_v5k,512,quad,5000,0.6998963430523872,0.13437587229428477
0029,tex512_quad_v5k,512,quad,5000,0.7391571700572968,0.11500285347165368
0030,tex512_quad_v5k,512,quad,5000,0.7497133314609528,0.048732759157831734
0001,tex512_triangle_v10k,512,triangle,10000,0.7324083521962166,0.12210722135736361
0002,tex512_triangle_v10k,512,triangle,10000,0.6223807632923126,0.12250294095301485
0003,tex512_triangle_v10k,512,triangle,10000,0.6950094103813171,0.12357147264146164
0004,tex512_triangle_v10k,512,triangle,10000,0.7050958350300789,0.10355075682681132
0005,tex512_triangle_v10k,512,triangle,10000,0.7025158703327179,0.1322526832691546
0006,tex512_triangle_v10k,512,triangle,10000,0.705577626824379,0.09112093004462776
0007,tex512_triangle_v10k,512,triangle,10000,0.6400798484683037,0.1259838281751637
0008,tex512_triangle_v10k,512,triangle,10000,0.764729306101799,0.09181758069585431
0009,tex512_triangle_v10k,512,triangle,10000,0.6565426290035248,0.13893292181950295
0010,tex512_triangle_v10k,512,triangle,10000,0.541650265455246,0.1412955010875043
0011,tex512_triangle_v10k,512,triangle,10000,0.5630056411027908,0.14425943486907178
0012,tex512_triangle_v10k,512,triangle,10000,0.6243696883320808,0.075740482547523
0013,tex512_triangle_v10k,512,triangle,10000,0.6990524679422379,0.14527281114045226
0014,tex512_triangle_v10k,512,triangle,10000,0.7322190999984741,0.11065604521258099
0015,tex512_triangle_v10k,512,triangle,10000,0.7094334959983826,0.10975733241885785
0016,tex512_triangle_v10k,512,triangle,10000,0.7028549239039421,0.13892932650995443
0017,tex512_triangle_v10k,512,triangle,10000,0.6950777024030685,0.09717007649900716
0018,tex512_triangle_v10k,512,triangle,10000,0.729085236787796,0.11280446718640946
0019,tex512_triangle_v10k,512,triangle,10000,0.6404419839382172,0.13141286536464464
0020,tex512_triangle_v10k,512,triangle,10000,0.7197994217276573,0.12638255867303427
0021,tex512_triangle_v10k,512,triangle,10000,0.6851884797215462,0.1500681084420479
0022,tex512_triangle_v10k,512,triangle,10000,0.7969933226704597,0.04976949081682619
0023,tex512_triangle_v10k,512,triangle,10000,0.656067281961441,0.08756746199374064
0024,tex512_triangle_v10k,512,triangle,10000,0.6303478106856346,0.14463135015794376
0025,tex512_triangle_v10k,512,triangle,10000,0.705806776881218,0.0904353303369237
0026,tex512_triangle_v10k,512,triangle,10000,0.7170969992876053,0.09238600500394047
0027,tex512_triangle_v10k,512,triangle,10000,0.6693654954433441,0.08941946953711068
0028,tex512_triangle_v10k,512,triangle,10000,0.6965537667274475,0.1286143273781684
0029,tex512_triangle_v10k,512,triangle,10000,0.7409515529870987,0.1180265448348506
0030,tex512_triangle_v10k,512,triangle,10000,0.7506333962082863,0.050972935296716766
0001,tex512_triangle_v5k,512,triangle,5000,0.7326459437608719,0.12252650900935393
0002,tex512_triangle_v5k,512,triangle,5000,0.6184993609786034,0.1149427243945908
0003,tex512_triangle_v5k,512,triangle,5000,0.6918477863073349,0.11817562061734506
0004,tex512_triangle_v5k,512,triangle,5000,0.7054505124688148,0.10416987214119339
0005,tex512_triangle_v5k,512,triangle,5000,0.7030457407236099,0.13329894435410414
0006,tex512_triangle_v5k,512,triangle,5000,0.7086225748062134,0.09568146695291758
0007,tex512_triangle_v5k,512,triangle,5000,0.641232043504715,0.12432370338913083
0008,tex512_triangle_v5k,512,triangle,5000,0.7639169618487358,0.09022499392987136
0009,tex512_triangle_v5k,512,triangle,5000,0.6508402451872826,0.13163017311038505
0010,tex512_triangle_v5k,512,triangle,5000,0.5477949678897858,0.14784035350606495
0011,tex512_triangle_v5k,512,triangle,5000,0.5662156641483307,0.15017724264255627
0012,tex512_triangle_v5k,512,triangle,5000,0.6237423568964005,0.07653674629573949
0013,tex512_triangle_v5k,512,triangle,5000,0.6964469030499458,0.14106065604800042
0014,tex512_triangle_v5k,512,triangle,5000,0.7288073375821114,0.10446713755431261
0015,tex512_triangle_v5k,512,triangle,5000,0.7153877541422844,0.11831963817958537
0016,tex512_triangle_v5k,512,triangle,5000,0.7030966877937317,0.13935766951309939
0017,tex512_triangle_v5k,512,triangle,5000,0.6939454525709152,0.0960782789222585
0018,tex512_triangle_v5k,512,triangle,5000,0.7280973643064499,0.11091511165553462
0019,tex512_triangle_v5k,512,triangle,5000,0.6343229860067368,0.1233280442441793
0020,tex512_triangle_v5k,512,triangle,5000,0.7179735973477364,0.12359830127794157
0021,tex512_triangle_v5k,512,triangle,5000,0.6845020055770874,0.1489145947465906
0022,tex512_triangle_v5k,512,triangle,5000,0.7946751192212105,0.04283692404587295
0023,tex512_triangle_v5k,512,triangle,5000,0.66594148427248,0.10162068415955254
0024,tex512_triangle_v5k,512,triangle,5000,0.6307425424456596,0.14449654270762222
0025,tex512_triangle_v5k,512,triangle,5000,0.6990401297807693,0.07502401157905825
0026,tex512_triangle_v5k,512,triangle,5000,0.717891126871109,0.09283548913292372
0027,tex512_triangle_v5k,512,triangle,5000,0.6702183783054352,0.10367543552545014
0028,tex512_triangle_v5k,512,triangle,5000,0.6963269263505936,0.12815626909438976
0029,tex512_triangle_v5k,512,triangle,5000,0.7399328052997589,0.11623130373124228
0030,tex512_triangle_v5k,512,triangle,5000,0.7508074641227722,0.05205262126167179
